swing,513,506,604
swing,523,502,596
swing,532,504,592
swing,536,508,592
swing,539,514,592
swing,540,516,594
swing,541,514,596
swing,542,512,598
swing,542,512,600
swing,541,512,600
swing,539,510,604
swing,535,508,608
swing,531,508,614
swing,530,508,616
swing,531,508,616
swing,535,510,616
swing,539,510,616
swing,541,510,616
swing,544,510,612
swing,548,512,608
swing,553,512,604
swing,556,510,604
swing,560,510,608
swing,564,510,612
swing,569,512,616
swing,577,514,610
swing,585,512,604
swing,588,522,620
swing,586,530,622
swing,589,532,620
swing,599,532,618
swing,599,544,620
swing,598,546,624
swing,601,544,632
swing,604,544,640
swing,603,544,650
swing,601,546,654
swing,601,548,658
swing,603,548,658
swing,607,548,656
swing,611,548,654
swing,615,550,652
swing,617,552,648
swing,618,554,646
swing,616,554,646
swing,614,556,642
swing,611,556,638
swing,609,556,634
swing,608,556,628
swing,607,556,624
swing,604,556,622
swing,601,556,618
swing,598,558,614
swing,595,558,612
swing,592,560,610
swing,588,558,608
swing,582,556,608
swing,578,554,608
swing,574,552,608
swing,570,550,606
swing,565,550,604
swing,560,548,602
swing,553,544,600
swing,546,538,596
swing,539,536,592
swing,533,530,590
swing,515,514,578
swing,507,510,576
swing,503,508,576
swing,499,504,574
swing,496,502,570
swing,493,500,568
swing,491,496,564
swing,488,494,562
swing,485,492,558
swing,482,490,556
swing,480,488,554
swing,477,484,550
swing,474,480,548
swing,471,476,546
swing,468,474,544
swing,464,472,542
swing,461,470,540
swing,460,470,536
swing,457,472,534
swing,455,472,528
swing,458,480,522
swing,459,482,524
swing,459,484,524
swing,459,486,524
swing,460,488,524
swing,460,490,526
swing,461,492,528
swing,460,494,530
swing,460,494,534
swing,459,496,536
swing,458,498,542
swing,455,498,546
swing,452,500,550
swing,448,502,554
swing,443,504,558
swing,438,508,562
swing,432,510,568
swing,427,516,576
swing,424,520,584
swing,420,526,594
swing,415,536,604
swing,412,548,612
swing,410,558,618
swing,410,566,624
swing,411,572,632
swing,413,582,644
swing,418,592,652
swing,424,602,662
swing,433,612,670
swing,443,622,678
swing,450,630,690
swing,457,638,702
swing,462,648,712
swing,468,658,718
swing,476,664,722
swing,487,670,728
swing,499,674,736
swing,510,678,740
swing,519,682,744
swing,524,690,746
swing,527,698,752
swing,526,710,762
swing,525,718,774
swing,525,726,788
swing,523,730,796
swing,519,732,802
swing,514,736,806
swing,512,738,806
swing,513,740,806
swing,515,740,804
swing,516,740,800
swing,520,738,796
swing,523,738,790
swing,521,734,786
swing,516,732,780
swing,514,728,768
swing,513,720,756
swing,514,714,742
swing,517,704,724
swing,520,694,704
swing,522,682,682
swing,521,670,666
swing,518,658,646
swing,513,646,628
swing,509,632,610
swing,507,620,594
swing,503,608,580
swing,501,598,570
swing,499,588,564
swing,501,582,560
swing,503,578,558
swing,507,574,558
swing,513,572,560
swing,519,568,560
swing,527,564,556
swing,536,560,550
swing,544,556,546
swing,551,554,542
swing,556,550,538
swing,561,546,536
swing,563,542,536
swing,563,538,538
swing,564,534,540
swing,565,532,540
swing,566,530,540
swing,567,528,538
swing,571,526,536
swing,573,522,534
swing,574,520,534
swing,576,520,530
swing,578,518,528
swing,580,516,526
swing,582,516,526
swing,583,512,526
swing,584,512,526
swing,585,510,524
swing,587,510,524
swing,588,508,524
swing,589,506,522
swing,590,504,524
swing,591,504,524
swing,590,500,524
swing,589,498,524
swing,589,496,526
