swing,428,504,384
swing,467,516,396
swing,521,522,324
swing,514,540,384
swing,521,534,396
swing,537,522,382
swing,539,518,386
swing,539,516,392
swing,534,516,400
swing,529,514,406
swing,525,512,408
swing,521,508,414
swing,517,504,416
swing,513,502,420
swing,509,500,424
swing,504,498,426
swing,500,496,424
swing,494,496,418
swing,493,494,432
swing,493,496,438
swing,490,498,440
swing,488,496,432
swing,477,494,412
swing,482,498,440
swing,496,500,438
swing,502,504,418
swing,501,506,398
swing,493,500,386
swing,492,500,380
swing,496,506,378
swing,503,514,376
swing,508,518,380
swing,509,522,386
swing,509,524,390
swing,508,528,392
swing,503,532,388
swing,500,534,382
swing,498,536,376
swing,497,538,370
swing,495,538,364
swing,494,538,360
swing,494,540,358
swing,497,540,356
swing,501,542,354
swing,504,542,356
swing,507,542,358
swing,513,542,362
swing,520,544,368
swing,524,546,372
swing,521,548,380
swing,516,546,384
swing,511,544,390
swing,510,542,392
swing,511,538,394
swing,512,536,392
swing,512,536,390
swing,510,534,388
swing,506,534,388
swing,504,534,388
swing,500,532,390
swing,498,532,392
swing,498,534,394
swing,499,534,394
swing,499,536,398
swing,499,536,400
swing,496,538,404
swing,493,536,406
swing,489,536,408
swing,487,536,414
swing,487,538,416
swing,489,538,418
swing,493,542,420
swing,499,544,422
swing,504,548,422
swing,510,550,426
swing,514,552,426
swing,517,554,428
swing,519,556,428
swing,517,556,428
swing,512,554,428
swing,505,552,432
swing,496,550,434
swing,488,546,438
swing,481,544,442
swing,475,544,446
swing,472,544,450
swing,472,544,456
swing,474,544,462
swing,477,544,466
swing,481,546,474
swing,484,548,480
swing,488,550,488
swing,493,552,496
swing,499,554,502
swing,508,556,506
swing,519,558,506
swing,530,560,508
swing,540,562,510
swing,549,564,510
swing,556,566,510
swing,558,566,510
swing,552,570,514
swing,542,570,512
swing,526,570,516
swing,512,570,522
swing,497,572,530
swing,481,574,538
swing,462,576,546
swing,442,580,552
swing,418,584,560
swing,394,588,570
swing,373,592,582
swing,363,598,598
swing,365,604,620
swing,385,608,656
swing,416,612,692
swing,449,610,714
swing,478,604,718
swing,501,592,710
swing,517,576,700
swing,530,558,684
swing,540,546,670
swing,550,536,656
swing,558,530,648
swing,565,528,644
swing,569,528,642
swing,569,526,636
swing,569,526,626
swing,568,526,616
swing,567,524,604
swing,565,522,590
swing,560,524,582
swing,554,526,586
swing,552,530,598
swing,553,540,614
swing,557,548,632
swing,559,562,652
swing,563,574,680
swing,568,584,710
swing,573,592,742
swing,577,598,758
swing,571,614,790
swing,559,626,794
swing,540,632,782
swing,515,634,772
swing,482,636,766
swing,454,638,760
swing,427,642,754
swing,406,646,748
swing,380,648,746
swing,359,648,750
swing,346,642,756
swing,338,634,762
swing,332,624,770
swing,329,614,780
swing,330,604,786
swing,331,582,714
swing,344,576,754
swing,348,580,820
