still,497,516,592
still,487,520,606
still,486,522,610
still,492,524,616
still,498,524,616
still,500,522,618
still,498,522,620
still,497,522,624
still,497,522,624
still,497,520,626
still,498,520,628
still,499,520,632
still,499,520,632
still,500,520,632
still,499,520,628
still,498,520,624
still,499,518,618
still,493,520,616
still,491,516,596
still,493,508,568
still,495,530,632
still,501,528,608
still,502,522,594
still,498,518,586
still,494,514,584
still,490,516,586
still,494,524,588
still,489,518,592
still,482,514,596
still,480,516,604
still,480,518,612
still,484,522,616
still,489,524,618
still,492,522,616
still,491,522,614
still,487,520,610
still,484,520,608
still,482,518,606
still,481,520,606
still,481,522,604
still,483,522,600
still,485,522,598
still,487,522,600
still,489,520,606
still,491,520,610
still,493,520,614
still,495,520,618
still,496,518,620
still,497,518,620
still,497,516,622
still,497,516,620
still,496,516,620
still,495,516,618
still,494,516,616
still,494,516,614
still,494,516,612
still,494,516,612
still,493,518,612
still,494,518,610
still,493,518,610
still,493,518,610
still,492,518,608
still,492,518,608
still,492,518,608
still,492,520,606
still,491,520,606
still,491,520,606
still,491,520,606
still,491,520,606
still,491,520,608
still,490,520,608
still,490,522,608
still,489,520,608
still,488,520,608
still,488,520,608
still,488,520,610
still,489,520,610
still,490,520,610
still,491,520,610
still,491,520,610
still,491,520,610
still,490,518,610
still,490,518,610
still,491,520,610
still,492,520,610
still,492,518,612
still,492,518,612
still,493,518,614
still,495,518,612
still,495,518,612
still,494,518,612
still,494,518,610
still,494,518,610
still,494,518,608
still,493,518,610
still,493,520,610
still,493,520,610
still,494,520,610
still,494,520,610
still,494,520,610
still,492,518,610
still,491,518,610
still,490,518,610
still,489,520,610
still,489,520,610
still,489,520,608
still,488,520,610
still,489,520,610
still,490,520,610
still,491,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,493,520,610
still,493,520,610
still,493,520,610
still,493,520,610
still,493,520,610
still,494,520,612
still,493,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,490,520,610
still,490,520,610
still,490,520,610
still,490,520,610
still,492,520,610
still,493,520,610
still,493,520,610
still,493,520,610
still,493,520,610
still,492,520,610
still,491,520,610
still,491,520,610
still,490,520,610
still,490,520,610
still,490,518,610
still,490,520,610
still,491,520,610
still,491,520,608
still,492,520,610
still,492,520,610
still,492,520,608
still,493,520,610
still,495,520,612
still,495,520,612
still,495,520,612
still,496,520,612
still,496,520,612
still,495,520,612
still,495,520,612
still,494,520,612
still,493,520,612
still,493,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,491,520,610
still,491,520,610
still,491,520,610
still,490,520,610
still,491,520,608
still,491,520,608
still,491,520,608
still,491,520,608
still,491,520,608
still,492,522,608
still,493,520,608
still,493,522,610
still,494,520,610
still,493,520,610
still,494,520,610
still,494,520,610
still,494,520,610
still,494,520,610
still,494,520,610
still,494,520,610
still,494,520,612
still,493,520,610
still,492,520,610
still,492,520,610
still,493,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,491,520,610
still,491,520,610
still,491,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,493,520,610
still,494,520,612
still,493,520,610
still,494,520,610
still,493,520,610
still,493,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,492,520,610
still,491,520,610
still,491,520,610
still,491,520,610
still,490,520,608
still,488,520,606
still,487,520,604
still,487,518,604
still,487,520,606
still,490,522,614
still,500,524,624
