circle,500,534,616
circle,492,522,608
circle,497,520,610
circle,493,522,618
circle,485,526,628
circle,472,530,640
circle,461,534,660
circle,455,538,676
circle,452,540,696
circle,453,542,712
circle,458,546,728
circle,467,556,740
circle,486,566,754
circle,504,574,770
circle,519,580,764
circle,522,594,740
circle,510,618,764
circle,481,632,732
circle,444,638,698
circle,417,646,670
circle,399,666,638
circle,381,674,608
circle,361,684,596
circle,324,690,620
circle,276,688,656
circle,228,676,696
circle,193,666,718
circle,181,656,724
circle,187,646,716
circle,195,632,706
circle,204,624,694
circle,216,624,678
circle,235,630,658
circle,259,638,634
circle,283,646,612
circle,311,652,588
circle,338,656,564
circle,364,664,542
circle,383,672,526
circle,401,680,520
circle,415,692,516
circle,425,706,520
circle,429,718,528
circle,436,730,528
circle,437,738,524
circle,433,742,514
circle,426,740,506
circle,418,736,494
circle,409,730,490
circle,397,726,490
circle,385,722,490
circle,373,720,492
circle,364,718,492
circle,358,714,492
circle,354,710,490
circle,354,706,486
circle,356,702,484
circle,357,700,480
circle,358,698,476
circle,361,696,472
circle,363,692,468
circle,366,690,466
circle,374,692,468
circle,368,688,474
circle,364,684,474
circle,367,682,476
circle,372,676,480
circle,371,670,484
circle,372,664,488
circle,374,656,492
circle,377,650,494
circle,380,640,498
circle,380,636,502
circle,379,630,508
circle,379,628,516
circle,377,626,526
circle,379,624,534
circle,381,624,544
circle,389,622,548
circle,396,620,552
circle,406,618,552
circle,412,616,554
circle,419,614,554
circle,424,612,556
circle,427,608,558
circle,429,606,558
circle,428,602,560
circle,426,598,562
circle,424,594,560
circle,421,590,560
circle,417,588,558
circle,412,588,554
circle,409,590,550
circle,405,594,542
circle,403,598,534
circle,403,602,528
circle,406,606,518
circle,410,610,512
circle,418,612,508
circle,426,612,504
circle,431,610,502
circle,434,608,502
circle,437,604,498
circle,442,598,494
circle,446,594,492
circle,450,586,492
circle,451,578,498
circle,450,570,504
circle,447,564,510
circle,441,560,518
circle,437,556,524
circle,433,552,528
circle,430,552,532
circle,429,550,534
circle,430,550,536
circle,432,552,534
circle,435,556,534
circle,438,560,534
circle,441,562,532
circle,446,562,530
circle,451,562,524
circle,454,558,518
circle,458,554,512
circle,461,552,510
circle,465,550,506
circle,469,548,506
circle,472,544,508
circle,475,542,508
circle,477,540,510
circle,476,536,510
circle,475,532,512
circle,474,530,512
circle,475,528,514
circle,474,528,514
circle,477,530,514
circle,480,532,514
circle,484,534,514
circle,486,538,512
circle,490,538,510
circle,493,536,510
circle,496,536,512
circle,496,534,510
circle,497,532,512
circle,497,530,514
circle,498,526,514
circle,497,522,514
circle,497,522,516
circle,496,520,516
circle,495,518,514
circle,494,520,512
circle,493,520,512
circle,493,524,512
circle,492,524,510
circle,491,526,508
circle,490,526,508
circle,487,528,504
circle,482,528,502
circle,477,528,502
circle,474,532,502
circle,473,534,504
circle,476,542,508
circle,481,550,512
circle,488,560,518
circle,495,570,526
circle,502,578,542
circle,509,590,552
circle,525,602,538
circle,539,602,512
circle,545,606,548
circle,547,604,570
