circle,517,508,612
circle,524,502,600
circle,531,502,600
circle,530,504,606
circle,527,508,606
circle,527,508,606
circle,529,508,606
circle,529,508,606
circle,529,506,608
circle,529,508,610
circle,530,508,610
circle,531,508,610
circle,530,508,612
circle,530,508,612
circle,529,508,610
circle,531,508,610
circle,536,510,610
circle,535,510,612
circle,534,510,614
circle,533,510,616
circle,533,508,616
circle,532,508,616
circle,531,508,616
circle,530,508,614
circle,531,508,600
circle,532,508,614
circle,531,512,620
circle,527,512,618
circle,529,510,616
circle,531,508,614
circle,532,508,614
circle,530,508,616
circle,526,514,618
circle,526,514,618
circle,529,504,622
circle,533,500,620
circle,531,502,624
circle,528,504,626
circle,525,504,626
circle,525,504,628
circle,526,502,626
circle,529,502,626
circle,532,500,628
circle,535,504,630
circle,537,506,632
circle,539,508,636
circle,543,510,638
circle,547,512,640
circle,552,514,642
circle,555,514,640
circle,557,516,638
circle,557,516,636
circle,558,514,634
circle,559,514,630
circle,559,514,626
circle,559,514,622
circle,559,516,620
circle,560,516,616
circle,561,518,614
circle,563,520,612
circle,564,522,610
circle,568,524,608
circle,572,526,606
circle,581,532,600
circle,588,534,598
circle,591,536,594
circle,593,538,590
circle,591,538,586
circle,587,536,582
circle,580,536,580
circle,573,534,576
circle,567,532,574
circle,561,528,574
circle,557,526,570
circle,553,524,566
circle,549,522,562
circle,546,520,556
circle,542,518,550
circle,538,518,546
circle,535,516,542
circle,531,516,534
circle,527,514,526
circle,522,512,520
circle,517,512,518
circle,511,510,518
circle,505,512,520
circle,497,510,526
circle,488,508,532
circle,477,504,540
circle,469,502,548
circle,462,500,554
circle,456,496,558
circle,449,492,564
circle,440,486,568
circle,432,482,568
circle,424,478,566
circle,421,478,560
circle,418,480,552
circle,421,484,540
circle,427,484,532
circle,434,494,536
circle,438,500,546
circle,441,510,552
circle,446,516,558
circle,451,520,568
circle,456,522,578
circle,461,524,588
circle,464,524,594
circle,467,528,596
circle,466,534,602
circle,465,538,608
circle,463,540,612
circle,462,540,616
circle,461,540,618
circle,459,540,618
circle,455,538,620
circle,449,538,624
circle,444,538,630
circle,438,540,638
circle,433,542,646
circle,428,544,652
circle,427,548,658
circle,425,548,662
circle,424,552,668
circle,426,554,670
circle,431,562,676
circle,435,568,686
circle,434,572,700
circle,434,578,716
circle,437,586,728
circle,444,594,734
circle,452,604,734
circle,459,612,728
circle,467,618,720
circle,477,624,710
circle,486,630,704
circle,495,632,704
circle,503,634,708
circle,511,638,712
circle,520,642,714
circle,528,646,714
circle,534,650,710
circle,539,652,704
circle,543,654,694
circle,549,654,684
circle,554,656,672
circle,557,656,664
circle,559,654,654
circle,561,650,648
circle,563,646,646
circle,568,646,644
circle,572,644,644
circle,574,642,644
circle,575,640,642
circle,576,636,638
circle,577,630,632
circle,577,626,624
circle,579,620,618
circle,580,614,614
circle,579,612,612
circle,575,608,610
circle,570,602,610
circle,565,598,606
circle,563,594,600
circle,561,588,596
circle,560,584,588
circle,559,582,578
circle,548,580,562
circle,535,562,558
circle,534,550,554
circle,538,542,554
circle,536,536,556
circle,531,536,560
circle,524,534,558
circle,520,530,556
circle,515,526,552
circle,512,520,546
circle,510,514,542
circle,506,506,538
circle,504,502,536
circle,504,500,536
circle,504,498,534
circle,505,498,534
circle,506,498,532
circle,507,496,530
circle,507,494,528
circle,508,494,526
circle,508,492,528
circle,509,492,526
circle,510,492,526
circle,510,492,524
circle,510,492,524
circle,509,490,524
circle,507,490,528
circle,503,488,532
circle,498,486,538
circle,492,484,546
circle,484,480,554
circle,476,476,562
circle,467,472,566
circle,460,468,570
circle,456,464,572
circle,454,462,574
circle,454,460,574
circle,457,460,572
circle,464,460,570
circle,474,462,566
circle,475,460,570
circle,477,460,576
circle,476,460,582
circle,475,462,592
circle,475,464,600
circle,477,466,610
circle,481,470,620
circle,487,474,630
circle,493,476,638
circle,499,480,644
circle,502,482,650
circle,504,486,652
circle,503,488,654
circle,501,490,652
circle,500,492,652
circle,499,494,652
circle,498,494,652
circle,499,494,654
circle,500,494,654
circle,502,496,656
circle,504,496,656
circle,507,498,656
circle,509,498,656
circle,512,498,654
circle,515,500,652
circle,519,500,648
circle,521,502,646
circle,523,504,646
circle,525,506,646
circle,524,508,646
circle,526,508,646
circle,527,510,644
circle,528,508,642
circle,530,510,638
circle,531,510,634
circle,532,512,632
circle,533,512,628
circle,533,512,624
circle,533,510,620
circle,532,510,616
circle,533,508,614
circle,532,508,610
circle,531,508,608
circle,529,508,606
circle,527,506,606
circle,525,506,604
circle,525,506,604
circle,524,506,604
circle,525,506,600
circle,526,506,598
circle,526,506,596
circle,528,506,592
circle,529,508,592
circle,530,514,600
