1465419731.9403274;1.7881393432617188e-05;True;switched to keyboard;H;2;1
1465419731.9403746;3.5762786865234375e-05;True;1;-;2;1
1465419731.977396;0.03702545166015625;True;KeyReleased: 49;K;2;1
1465419732.144559;0.16716265678405762;True;1;-;2;1
1465419732.212707;0.06814694404602051;True;KeyReleased: 49;K;2;1
1465419732.361865;0.14916706085205078;True;1;-;2;1
1465419732.4382074;0.07633066177368164;True;KeyReleased: 49;K;2;1
1465419732.5550106;0.11681079864501953;True;1;-;2;1
1465419732.6288588;0.07384610176086426;True;KeyReleased: 49;K;2;1
1465419732.7840126;0.1551499366760254;True;1;-;2;1
1465419732.8480215;0.06400704383850098;True;KeyReleased: 49;K;2;1
1465419733.0009112;0.15289568901062012;True;1;-;2;1
1465419733.0620213;0.06109738349914551;True;KeyReleased: 49;K;2;1
1465419733.2070653;0.14504361152648926;True;1;-;2;1
1465419733.263923;0.05685281753540039;True;KeyReleased: 49;K;2;1
1465419733.409214;0.14529132843017578;True;1;-;2;1
1465419733.4708226;0.061533451080322266;True;KeyReleased: 49;K;2;1
1465419733.6335874;0.1627635955810547;True;1;-;2;1
1465419733.6977465;0.06415581703186035;True;KeyReleased: 49;K;2;1
1465419733.8507144;0.15296530723571777;True;1;-;2;1
1465419733.9164808;0.06575775146484375;True;KeyReleased: 49;K;2;1
1465419734.0651264;0.14865756034851074;True;1;-;2;1
1465419734.124559;0.05941653251647949;True;KeyReleased: 49;K;2;1
1465419734.2756994;0.15114521980285645;True;1;-;2;1
1465419734.3412359;0.06553316116333008;True;KeyReleased: 49;K;2;1
1465419734.4915175;0.15028071403503418;True;1;-;2;1
1465419734.5604715;0.06894969940185547;True;KeyReleased: 49;K;2;1
1465419734.7062027;0.14573001861572266;True;1;-;2;1
1465419734.777529;0.07132172584533691;True;KeyReleased: 49;K;2;1
1465419734.931642;0.15411114692687988;True;1;-;2;1
1465419734.9998474;0.06820392608642578;True;KeyReleased: 49;K;2;1
1465419735.1308355;0.13104629516601562;True;1;-;2;1
1465419735.2019644;0.07106542587280273;True;KeyReleased: 49;K;2;1
1465419735.340057;0.1380913257598877;True;1;-;2;1
1465419735.4054222;0.06536126136779785;True;KeyReleased: 49;K;2;1
1465419735.5418262;0.13639235496520996;True;1;-;2;1
1465419735.607787;0.06597232818603516;True;KeyReleased: 49;K;2;1
1465419735.7578783;0.15008306503295898;True;1;-;2;1
1465419735.8229375;0.06505727767944336;True;KeyReleased: 49;K;2;1
1465419735.9745147;0.1515822410583496;True;1;-;2;1
1465419736.0385091;0.06398248672485352;True;KeyReleased: 49;K;2;1
1465419736.1743083;0.1358017921447754;True;1;-;2;1
1465419736.2365277;0.06221461296081543;True;KeyReleased: 49;K;2;1
1465419736.3858268;0.14929723739624023;True;1;-;2;1
1465419736.454542;0.0687105655670166;True;KeyReleased: 49;K;2;1
1465419736.6039562;0.1494157314300537;True;1;-;2;1
1465419736.6683;0.06433796882629395;True;KeyReleased: 49;K;2;1
1465419736.8292181;0.16091680526733398;True;1;-;2;1
1465419736.889664;0.06044173240661621;True;KeyReleased: 49;K;2;1
1465419737.0554392;0.16577458381652832;True;1;-;2;1
1465419737.1157727;0.0603327751159668;True;KeyReleased: 49;K;2;1
1465419737.2584136;0.14263677597045898;True;1;-;2;1
1465419737.3578074;0.09938955307006836;True;KeyReleased: 49;K;2;1
1465419738.1610699;0.8032641410827637;False;switched to mouse;H;2;1
