left,552,486,530
left,556,490,540
left,555,494,546
left,551,496,548
left,544,494,548
left,538,492,546
left,532,492,542
left,531,494,544
left,535,500,546
left,544,506,546
left,557,510,544
left,571,514,538
left,585,520,534
left,600,526,530
left,611,528,528
left,618,532,528
left,624,534,528
left,627,536,532
left,627,536,532
left,624,532,532
left,620,532,534
left,614,532,536
left,607,528,542
left,600,526,546
left,595,524,548
left,592,524,552
left,590,522,552
left,588,518,556
left,585,514,558
left,582,510,550
left,581,510,570
left,570,520,598
left,567,514,580
left,570,510,574
left,573,510,576
left,571,510,574
left,570,510,572
left,569,510,574
left,570,510,574
left,570,510,574
left,567,512,572
left,561,510,574
left,556,510,578
left,549,508,582
left,542,506,584
left,533,504,588
left,523,498,592
left,512,494,598
left,498,488,604
left,484,480,608
left,473,472,610
left,470,468,610
left,472,468,606
left,475,470,604
left,476,470,604
left,474,470,608
left,470,466,610
left,465,466,614
left,460,464,618
left,455,464,622
left,451,464,628
left,445,462,634
left,439,460,636
left,435,458,638
left,429,456,640
left,423,454,640
left,418,452,642
left,414,452,640
left,412,452,636
left,411,452,630
left,411,450,624
left,410,450,624
left,410,448,624
left,416,452,626
left,424,456,628
left,435,460,626
left,443,464,624
left,447,466,624
left,448,468,622
left,448,470,622
left,446,470,622
left,445,470,618
left,444,472,614
left,442,474,608
left,439,474,602
left,437,474,598
left,436,476,598
left,437,476,598
left,438,476,600
left,441,478,600
left,443,480,600
left,445,482,598
left,447,486,598
left,450,488,600
left,453,492,598
left,458,494,600
left,464,496,600
left,468,500,598
left,471,502,598
left,472,504,596
left,474,504,594
left,475,504,592
left,472,504,592
left,471,506,588
left,471,508,586
left,470,508,586
left,467,506,584
left,466,504,582
left,465,504,582
left,466,506,582
left,467,508,582
left,470,510,580
left,474,510,578
left,477,510,578
left,479,512,578
left,480,512,576
left,482,514,576
left,482,514,576
left,482,514,574
left,484,514,574
left,484,514,578
left,485,512,580
left,484,514,582
left,485,514,584
left,485,512,584
left,484,512,582
left,483,510,580
left,481,510,578
left,476,508,578
left,475,508,578
left,476,506,576
left,481,500,576
left,488,496,578
left,496,492,584
left,504,492,588
left,510,496,594
left,514,500,600
left,519,506,606
left,525,510,610
left,531,514,614
left,535,516,614
left,538,518,614
left,543,522,614
left,546,526,616
left,548,528,616
left,549,526,616
left,552,520,616
left,558,516,616
left,565,514,616
left,568,512,614
left,569,510,614
left,571,508,616
left,576,506,622
left,582,506,634
left,588,510,640
left,592,512,650
left,595,516,660
left,600,522,672
left,604,526,684
left,605,530,702
