right,508,456,592
right,507,448,586
right,508,448,584
right,511,452,582
right,511,454,582
right,511,454,584
right,512,454,586
right,513,454,588
right,512,454,592
right,511,454,594
right,508,452,594
right,504,452,592
right,500,452,590
right,498,454,590
right,499,452,590
right,500,454,592
right,502,456,594
right,503,458,596
right,504,460,596
right,504,460,596
right,503,462,594
right,502,462,594
right,501,462,594
right,498,464,592
right,497,466,590
right,495,466,582
right,489,468,580
right,487,476,584
right,489,476,578
right,487,478,580
right,486,480,582
right,487,484,582
right,488,490,582
right,488,494,578
right,487,498,572
right,486,498,568
right,484,496,566
right,483,496,568
right,484,496,570
right,486,496,574
right,487,498,574
right,488,498,574
right,488,500,576
right,486,498,576
right,484,498,578
right,481,496,582
right,478,494,586
right,476,494,586
right,475,492,590
right,475,490,590
right,475,488,590
right,473,486,592
right,472,486,594
right,472,484,594
right,473,482,598
right,474,480,600
right,475,480,602
right,475,478,602
right,475,476,600
right,475,476,598
right,476,476,596
right,478,474,594
right,480,474,594
right,481,476,594
right,481,474,594
right,483,472,594
right,484,468,592
right,488,466,592
right,492,462,594
right,497,462,598
right,503,460,598
right,508,458,596
right,511,458,592
right,514,458,588
right,520,458,586
right,529,460,582
right,539,462,582
right,547,464,582
right,552,464,582
right,555,466,580
right,555,468,580
right,555,468,582
right,556,468,582
right,556,468,582
right,557,468,582
right,557,464,580
right,556,460,578
right,553,456,576
right,553,452,576
right,554,448,578
right,557,446,582
right,561,444,586
right,565,442,594
right,570,442,598
right,575,442,598
right,582,446,596
right,591,452,590
right,601,456,584
right,612,460,576
right,621,464,570
right,630,470,566
right,640,474,560
right,649,480,558
right,656,484,554
right,662,484,552
right,665,484,550
right,666,484,550
right,665,482,550
right,659,480,552
right,652,476,552
right,642,474,556
right,634,470,560
right,628,468,566
right,623,466,570
right,621,464,572
right,620,462,574
right,621,464,572
right,622,468,572
right,625,470,572
right,627,474,570
right,631,476,570
right,631,482,568
right,627,486,570
right,619,490,576
right,613,494,580
right,606,498,586
right,600,502,592
right,592,504,592
right,582,508,592
right,575,512,590
right,567,518,584
right,558,522,582
right,550,526,584
right,546,530,588
right,547,536,594
right,550,538,600
right,553,544,606
right,552,544,612
right,546,544,620
right,536,542,628
right,523,538,636
right,512,536,644
right,498,534,654
right,483,530,666
right,468,524,672
right,456,520,676
right,444,516,682
right,434,514,688
right,428,512,698
right,425,510,704
right,423,510,708
right,423,508,708
right,423,506,710
right,428,504,710
right,433,506,708
right,439,508,702
right,443,510,696
right,448,510,690
right,452,510,686
right,457,512,680
right,462,512,676
right,463,512,670
right,461,510,662
right,465,512,660
right,478,522,668
