swipeleft,580,482,576
swipeleft,580,486,600
swipeleft,591,492,602
swipeleft,595,496,598
swipeleft,594,500,604
swipeleft,596,506,608
swipeleft,600,508,610
swipeleft,602,510,616
swipeleft,603,510,620
swipeleft,606,512,622
swipeleft,607,512,620
swipeleft,607,516,618
swipeleft,604,516,616
swipeleft,597,514,614
swipeleft,590,516,614
swipeleft,586,516,614
swipeleft,584,518,614
swipeleft,584,518,610
swipeleft,585,518,606
swipeleft,586,520,604
swipeleft,588,524,602
swipeleft,593,528,600
swipeleft,598,532,598
swipeleft,602,536,598
swipeleft,603,540,596
swipeleft,603,544,594
swipeleft,600,546,590
swipeleft,595,548,586
swipeleft,585,548,582
swipeleft,575,546,582
swipeleft,561,544,584
swipeleft,545,540,590
swipeleft,528,532,592
swipeleft,514,528,596
swipeleft,504,526,600
swipeleft,491,522,606
swipeleft,482,516,606
swipeleft,473,512,608
swipeleft,467,510,612
swipeleft,467,504,600
swipeleft,473,494,580
swipeleft,472,512,644
swipeleft,475,512,630
swipeleft,480,510,620
swipeleft,481,508,618
swipeleft,481,506,620
swipeleft,481,506,620
swipeleft,477,506,620
swipeleft,472,506,616
swipeleft,465,504,616
swipeleft,456,504,614
swipeleft,449,508,608
swipeleft,436,502,606
swipeleft,419,494,610
swipeleft,405,486,612
swipeleft,386,476,614
swipeleft,368,468,616
swipeleft,353,464,618
swipeleft,344,464,624
swipeleft,340,466,628
swipeleft,343,468,632
swipeleft,352,472,634
swipeleft,364,474,636
swipeleft,378,476,632
swipeleft,394,480,630
swipeleft,410,482,628
swipeleft,421,482,626
swipeleft,434,482,622
swipeleft,441,482,620
swipeleft,445,482,616
swipeleft,446,480,614
swipeleft,447,480,612
swipeleft,445,478,608
swipeleft,444,478,604
swipeleft,441,478,602
swipeleft,438,478,600
swipeleft,437,478,602
swipeleft,435,480,606
swipeleft,435,480,610
swipeleft,435,482,616
swipeleft,438,484,620
swipeleft,443,486,626
swipeleft,449,488,628
swipeleft,453,490,628
swipeleft,459,492,624
swipeleft,463,496,620
swipeleft,467,498,612
swipeleft,470,500,606
swipeleft,474,500,600
swipeleft,480,500,596
swipeleft,487,500,598
swipeleft,493,498,598
swipeleft,498,496,598
swipeleft,502,494,590
swipeleft,510,488,546
swipeleft,516,480,520
swipeleft,523,488,550
swipeleft,524,494,566
swipeleft,522,496,572
swipeleft,523,494,574
swipeleft,523,492,580
swipeleft,525,492,588
swipeleft,523,500,604
