right,495,484,552
right,496,482,562
right,491,486,572
right,483,484,574
right,473,482,578
right,468,480,582
right,466,480,586
right,461,478,588
right,457,480,588
right,454,480,588
right,457,482,584
right,461,484,582
right,465,488,582
right,470,492,582
right,475,498,582
right,479,502,586
right,482,506,586
right,481,510,586
right,479,512,582
right,477,512,578
right,473,514,576
right,469,516,578
right,466,518,580
right,463,518,580
right,459,518,570
right,449,516,562
right,440,518,574
right,442,516,564
right,444,514,562
right,447,514,562
right,449,512,564
right,453,512,564
right,459,512,560
right,461,512,556
right,463,512,554
right,465,512,552
right,467,512,552
right,469,512,550
right,470,512,548
right,473,510,544
right,477,510,540
right,481,510,538
right,486,512,532
right,489,510,528
right,493,510,524
right,498,510,518
right,504,510,516
right,510,512,514
right,513,512,514
right,515,510,514
right,514,510,516
right,512,506,520
right,508,504,528
right,501,502,534
right,493,498,540
right,485,492,544
right,479,488,550
right,474,484,554
right,473,482,556
right,472,480,558
right,472,478,560
right,474,476,560
right,477,474,558
right,479,472,556
right,483,472,554
right,487,474,554
right,494,476,552
right,503,478,552
right,510,482,550
right,519,486,546
right,528,488,542
right,535,492,538
right,539,490,536
right,539,488,540
right,536,486,548
right,533,484,558
right,531,482,570
right,531,480,580
right,533,478,588
right,534,474,590
right,535,468,590
right,536,466,588
right,540,466,584
right,544,466,580
right,547,466,576
right,550,464,574
right,554,466,572
right,560,468,570
right,568,472,568
right,577,480,570
right,584,486,576
right,593,492,584
right,604,500,598
right,615,506,610
right,629,510,620
right,640,510,632
right,646,504,642
right,644,500,652
right,638,494,658
right,629,488,664
right,619,484,666
right,610,480,672
right,601,476,676
right,596,474,676
right,592,472,672
right,592,474,668
right,594,470,666
right,605,486,666
right,617,496,660
right,632,500,650
right,645,502,646
right,655,504,648
right,661,508,654
right,666,512,656
right,668,516,656
right,666,516,652
right,657,514,646
right,642,512,638
right,628,512,632
right,615,512,628
right,603,510,630
right,586,510,636
right,569,504,644
right,554,500,652
right,544,500,658
right,536,500,666
right,530,500,672
right,527,502,674
right,525,504,672
right,523,504,668
right,523,508,662
right,523,510,658
right,520,512,656
right,518,514,654
right,516,516,648
right,514,518,642
right,512,516,638
right,508,514,642
right,500,514,652
right,490,512,662
right,483,512,668
right,474,512,672
right,466,512,672
right,458,512,672
right,452,512,670
right,447,510,666
right,442,510,664
right,439,512,660
right,439,512,656
right,442,514,654
right,446,514,648
right,449,514,642
right,449,514,638
right,449,514,636
right,448,514,638
right,446,516,640
right,443,514,644
right,442,512,648
right,444,514,650
right,448,514,652
right,449,514,650
right,448,512,646
right,446,512,646
right,448,518,648
right,459,524,650
right,473,530,644
right,487,530,636
right,498,532,632
right,508,536,634
right,512,540,640
right,510,546,648
