key_pressed,16777248,1464639524.9309413,0,0.0
key_pressed,69,1464639525.3038433,0,0.0
key_pressed,73,1464639525.5320976,0,19.96080465623171
key_pressed,78,1464639525.651847,0,33.290449829667345
key_pressed,0,1464639525.9873013,0,34.07862947864045
word finished,Ein,1464639525.3040774,0.6844751834869385,45.38435607473791
key_pressed,16777248,1464639526.0440798,0,43.1205176006141
key_pressed,65,1464639526.2679837,0,35.899597114574306
key_pressed,77,1464639526.3399963,0,42.58108923479051
key_pressed,16777219,1464639526.5558796,0,44.30882347331185
key_pressed,16777219,1464639526.5574138,0,36.889206423568915
key_pressed,0,1464639526.5586045,0,29.489798946563724
key_pressed,16777248,1464639527.4043741,0,33.96062042636818
key_pressed,77,1464639527.5642383,0,31.898932107504145
key_pressed,83,1464639527.7005403,0,34.66180145594771
key_pressed,16777219,1464639527.8206675,0,37.37352758427827
key_pressed,16777219,1464639527.8229072,0,33.195193614701694
key_pressed,0,1464639527.824657,0,29.028233690104194
key_pressed,0,1464639528.6286387,0,55.16917317618082
word finished,Smartphone,1464639527.8248353,0.8048868179321289,58.3972865623731
key_pressed,73,1464639528.7892056,0,55.983426867716936
key_pressed,83,1464639528.8692477,0,57.892601531818094
key_pressed,84,1464639528.9501543,0,59.712878606909634
key_pressed,0,1464639529.1482368,0,59.75370630957516
word finished,ist,1464639528.7896001,0.35927844047546387,62.58959553124718
key_pressed,69,1464639529.3013873,0,60.40544810650946
key_pressed,73,1464639529.453899,0,61.021738628517824
key_pressed,78,1464639529.4556282,0,63.650559374365706
key_pressed,0,1464639529.925232,0,60.06835323245713
word finished,ein,1464639529.30182,0.6248879432678223,62.45261184184121
key_pressed,16777248,1464639530.0701208,0,60.709838436060956
key_pressed,77,1464639530.269899,0,58.438147342119954
key_pressed,79,1464639530.3261223,0,60.05336470295016
key_pressed,16777219,1464639530.479322,0,60.5579995183845
key_pressed,16777219,1464639530.4811838,0,58.375627913402205
key_pressed,0,1464639530.4823253,0,56.20202035992801
key_pressed,44,1464639531.0140665,0,74.96121720608019
word finished,Mobiltelefon,1464639530.4824998,0.5325231552124023,76.92177632005107
key_pressed,68,1464639531.2224934,0,74.38521561956907
key_pressed,16777219,1464639531.2461228,0,76.00707855979684
key_pressed,0,1464639531.2478974,0,74.08609205386281
