pid,chords,event_type,value,start_time,time_passed,wpm
4,TRUE,word finished,Mobiltelefon,1464639726.04284,1.3823382854,39.5582749801
4,TRUE,key_pressed,90,1464639727.57652,0,39.3917268714
4,TRUE,key_pressed,85,1464639728.22465,0,39.0219766996
4,TRUE,key_pressed,82,1464639728.39327,0,39.1694095035
4,TRUE,key_pressed,0,1464639728.68085,0,39.1892646244
4,TRUE,word finished,zur,1464639727.57742,1.1047868729,39.5116951273
4,TRUE,key_pressed,86,1464639728.88137,0,39.3004498348
4,TRUE,key_pressed,69,1464639729.04964,0,39.4444012643
4,TRUE,key_pressed,16777219,1464639729.53721,0,39.2536258376
4,TRUE,key_pressed,16777219,1464639729.69703,0,38.7735988183
4,TRUE,key_pressed,16777248,1464639729.87451,0,38.2798848555
4,TRUE,key_pressed,86,1464639729.87574,0,38.2786602026
4,TRUE,key_pressed,69,1464639730.06529,0,38.4020990095
4,TRUE,key_pressed,82,1464639730.146,0,38.6331806714
4,TRUE,key_pressed,70,1464639730.3224,0,38.7671834825
4,TRUE,key_pressed,220,1464639730.43372,0,38.9652213985
4,TRUE,key_pressed,71,1464639730.54565,0,39.1615116623
4,TRUE,key_pressed,85,1464639730.63527,0,39.3791805146
4,TRUE,key_pressed,78,1464639730.81838,0,39.5013901755
4,TRUE,key_pressed,71,1464639730.91519,0,39.7095096473
4,TRUE,key_pressed,0,1464639731.1301,0,39.7972557661
4,TRUE,word finished,Verfügung,1464639729.8761,1.2551860809,40.0998404541
4,TRUE,key_pressed,83,1464639731.13476,0,40.0963189767
4,TRUE,key_pressed,84,1464639731.26685,0,40.2654409523
4,TRUE,key_pressed,69,1464639731.34688,0,40.4864491005
4,TRUE,key_pressed,76,1464639731.46664,0,40.6659667338
4,TRUE,key_pressed,76,1464639731.61108,0,40.8191860113
4,TRUE,key_pressed,84,1464639731.72933,0,40.9980764823
4,TRUE,key_pressed,46,1464639731.81029,0,41.2141200055
4,TRUE,word finished,stellt,1464639731.1358,0.6751337051,41.5121089689
4,TRUE,key_pressed,16777220,1464639732.02587,0,41.291234836
4,TRUE,sentence_finished,"Ein Smartphone ist ein Mobiltelefon, das erheblich umfangreichere Funktionalitäten als ein herkömmliches Mobiltelefon zur Verfügung stellt.",1464639692.12992,39.8963625431,41.5878763181
4,TRUE,key_pressed,16777248,1464639734.17185,0,39.49042288
4,TRUE,key_pressed,69,1464639734.29974,0,39.3720540129
4,TRUE,key_pressed,82,1464639734.50054,0,39.4675549457
4,TRUE,key_pressed,83,1464639734.73213,0,39.5339013569
4,TRUE,key_pressed,84,1464639734.82057,0,39.7307893619
4,TRUE,key_pressed,69,1464639734.99688,0,39.8459709894
4,TRUE,key_pressed,0,1464639735.29208,0,39.8514077177
4,TRUE,word finished,Erste,1464639734.30075,0.9923775196,40.1252824833
4,TRUE,key_pressed,16777248,1464639735.3892,0,40.037187602
4,TRUE,key_pressed,83,1464639735.54901,0,39.8915093828
4,TRUE,key_pressed,77,1464639735.68473,0,40.0410027103
4,TRUE,key_pressed,16777219,1464639735.93277,0,40.0876853159
4,TRUE,key_pressed,16777219,1464639735.93428,0,39.815468181
4,TRUE,key_pressed,0,1464639735.93542,0,39.5435955618
4,TRUE,key_pressed,83,1464639737.00496,0,41.2561300626
4,TRUE,key_pressed,0,1464639737.30912,0,41.2441250259
4,TRUE,word finished,Smartphones,1464639735.9356,1.3744022846,41.5060225197
4,TRUE,key_pressed,86,1464639737.44534,0,41.3834125056
4,TRUE,key_pressed,69,1464639737.60585,0,41.4999471523
4,TRUE,key_pressed,82,1464639737.68576,0,41.6884937483
4,TRUE,key_pressed,69,1464639738.37364,0,41.3317251726
4,TRUE,key_pressed,73,1464639738.48575,0,41.4889338022
4,TRUE,key_pressed,78,1464639738.64634,0,41.6024609008
4,TRUE,key_pressed,73,1464639738.74162,0,41.7730318264
4,TRUE,key_pressed,71,1464639738.8469,0,41.934040489
4,TRUE,key_pressed,84,1464639739.0218,0,42.032487539
4,TRUE,key_pressed,69,1464639739.11845,0,42.1996346256
4,TRUE,key_pressed,78,1464639739.23048,0,42.3524111372
4,TRUE,key_pressed,0,1464639739.3901,0,42.4621182483
4,TRUE,word finished,vereinigten,1464639737.4463,1.945068121,42.712242898
4,TRUE,key_pressed,68,1464639739.53464,0,42.5844958979
4,TRUE,key_pressed,73,1464639739.64713,0,42.7346464274
4,TRUE,key_pressed,69,1464639739.79897,0,42.8490597007
4,TRUE,key_pressed,0,1464639739.93475,0,42.9770385653
4,TRUE,word finished,die,1464639739.53495,0.4009768963,43.2244089728
4,TRUE,key_pressed,16777248,1464639740.00726,0,43.160675202
4,TRUE,key_pressed,70,1464639740.15123,0,43.0326062165
4,TRUE,key_pressed,85,1464639740.36713,0,43.0882012809
4,TRUE,key_pressed,16777219,1464639740.60596,0,43.1230978557
4,TRUE,key_pressed,16777219,1464639740.60652,0,42.8775924504
4,TRUE,key_pressed,0,1464639740.60687,0,42.6322802399
4,TRUE,key_pressed,16777219,1464639741.20708,0,42.8422796834
4,TRUE,key_pressed,16777219,1464639741.38398,0,42.4487696572
4,TRUE,key_pressed,16777219,1464639742.14356,0,41.5729000398
4,TRUE,key_pressed,16777248,1464639742.83229,0,40.7793365943
4,TRUE,key_pressed,70,1464639742.96819,0,40.6713829837
4,TRUE,key_pressed,75,1464639743.0085,0,40.8730338013
4,TRUE,key_pressed,16777219,1464639743.21616,0,40.9411244221
4,TRUE,key_pressed,16777219,1464639743.21782,0,40.7071936378
4,TRUE,key_pressed,0,1464639743.21895,0,40.4736940971
4,TRUE,key_pressed,16777219,1464639744.04075,0,41.670748561
4,TRUE,key_pressed,16777219,1464639744.04289,0,41.4400987689
4,TRUE,key_pressed,16777219,1464639744.0443,0,41.2100366957
4,TRUE,key_pressed,16777219,1464639744.04542,0,40.9802224559
4,TRUE,key_pressed,16777219,1464639744.0465,0,40.7504381725
4,TRUE,key_pressed,16777219,1464639744.04782,0,40.5204848212
4,TRUE,key_pressed,16777219,1464639744.04981,0,40.2900266251
4,TRUE,key_pressed,16777219,1464639744.05089,0,40.0602828219
4,TRUE,key_pressed,0,1464639744.05225,0,39.8303299927
4,TRUE,key_pressed,0,1464639744.54416,0,41.727874035
4,TRUE,word finished,Funktionen,1464639744.05242,0.4928569794,41.9537684479
4,TRUE,key_pressed,69,1464639744.60056,0,41.9099854812
4,TRUE,key_pressed,73,1464639744.67272,0,42.0792012821
4,TRUE,key_pressed,78,1464639744.84934,0,42.1650326964
4,TRUE,key_pressed,69,1464639744.91337,0,42.3395773549
4,TRUE,key_pressed,83,1464639745.43325,0,42.1534946676
4,TRUE,key_pressed,0,1464639745.61782,0,42.2316576312
4,TRUE,word finished,eines,1464639744.60069,1.0186188221,42.4527622781
4,TRUE,key_pressed,16777248,1464639745.68919,0,42.3978855147
4,TRUE,key_pressed,80,1464639745.84988,0,42.2722298256
4,TRUE,key_pressed,68,1464639745.95413,0,42.4120018749
4,TRUE,key_pressed,65,1464639746.08199,0,42.5327944759
4,TRUE,key_pressed,16777219,1464639746.24194,0,42.6279480758
4,TRUE,key_pressed,16777219,1464639746.24367,0,42.4068754541
4,TRUE,key_pressed,16777219,1464639746.24508,0,42.1860667162
4,TRUE,key_pressed,0,1464639746.24621,0,41.9654781649
4,TRUE,key_pressed,0,1464639747.77836,0,46.3770395794
4,TRUE,key_pressed,77,1464639747.86701,0,46.5173179735
4,TRUE,key_pressed,73,1464639748.03498,0,46.591535664
4,TRUE,key_pressed,84,1464639748.1394,0,46.7178006037
4,TRUE,key_pressed,0,1464639748.30673,0,46.7915919967
4,TRUE,word finished,mit,1464639747.86743,0.4407978058,47.0020789504
4,TRUE,key_pressed,68,1464639748.33104,0,46.9831715437
4,TRUE,key_pressed,69,1464639748.49124,0,47.0618373374
4,TRUE,key_pressed,82,1464639748.55443,0,47.2204057184
4,TRUE,key_pressed,0,1464639748.78697,0,47.2382426522
4,TRUE,word finished,der,1464639748.33126,0.4569792747,47.4471307572
4,TRUE,key_pressed,16777248,1464639749.19535,0,47.111577904
4,TRUE,key_pressed,70,1464639749.57933,0,46.7994159063
4,TRUE,key_pressed,85,1464639749.68401,0,46.9217330088
4,TRUE,key_pressed,16777219,1464639750.20384,0,46.7101808415
4,TRUE,key_pressed,16777219,1464639750.20527,0,46.5041749413
4,TRUE,key_pressed,0,1464639750.20657,0,46.2982836969
4,TRUE,key_pressed,16777219,1464639750.50058,0,46.6785704395
4,TRUE,key_pressed,16777219,1464639750.5025,0,46.4732204873
4,TRUE,key_pressed,16777219,1464639750.50396,0,46.2682474029
4,TRUE,key_pressed,0,1464639750.50518,0,46.0634687439
4,TRUE,key_pressed,16777219,1464639750.56399,0,46.6283467182
4,TRUE,key_pressed,16777219,1464639750.5654,0,46.4236236744
4,TRUE,key_pressed,0,1464639750.56695,0,46.2187946488
4,TRUE,key_pressed,16777219,1464639750.73173,0,46.6990506718
4,TRUE,key_pressed,16777219,1464639750.73253,0,46.4953886094
4,TRUE,key_pressed,16777219,1464639750.73313,0,46.291882326
4,TRUE,key_pressed,0,1464639750.73368,0,46.0884140085
4,TRUE,key_pressed,16777219,1464639750.77201,0,46.6672491601
4,TRUE,key_pressed,16777219,1464639750.77358,0,46.4631141053
4,TRUE,key_pressed,0,1464639750.77481,0,46.2592558051
4,TRUE,key_pressed,16777219,1464639751.14032,0,46.5800686991
4,TRUE,key_pressed,16777219,1464639751.14137,0,46.3776071426
4,TRUE,key_pressed,16777219,1464639751.14219,0,46.17533178
4,TRUE,key_pressed,0,1464639751.1431,0,45.9729844308
4,TRUE,key_pressed,16777219,1464639751.1883,0,46.5425450595
4,TRUE,key_pressed,16777219,1464639751.18966,0,46.3399997997
4,TRUE,key_pressed,0,1464639751.19106,0,46.1374403715
4,TRUE,key_pressed,16777219,1464639751.32518,0,46.6368436591
4,TRUE,key_pressed,16777219,1464639751.3268,0,46.4345609372
4,TRUE,key_pressed,16777219,1464639751.32821,0,46.232456307
4,TRUE,key_pressed,0,1464639751.32941,0,46.0305220496
4,TRUE,key_pressed,16777219,1464639751.38838,0,46.5875180152
4,TRUE,key_pressed,16777219,1464639751.38975,0,46.3856469202
4,TRUE,key_pressed,0,1464639751.39164,0,46.1833880179
4,TRUE,key_pressed,16777248,1464639758.1759,0,42.0160371542
4,TRUE,key_pressed,70,1464639758.2878,0,41.945507824
4,TRUE,key_pressed,75,1464639758.32013,0,42.1051085306
4,TRUE,key_pressed,16777219,1464639758.55193,0,42.1385795958
4,TRUE,key_pressed,16777219,1464639758.5536,0,41.9582226606
4,TRUE,key_pressed,0,1464639758.55483,0,41.7781445324
4,TRUE,key_pressed,16777219,1464639758.89606,0,42.9933804754
4,TRUE,key_pressed,16777219,1464639758.89711,0,42.8143171518
4,TRUE,key_pressed,16777219,1464639758.89789,0,42.6354312269
4,TRUE,key_pressed,16777219,1464639758.89882,0,42.4564501234
4,TRUE,key_pressed,16777219,1464639758.89969,0,42.2775135537
4,TRUE,key_pressed,16777219,1464639758.90038,0,42.0986954669
4,TRUE,key_pressed,16777219,1464639758.90109,0,41.9198687182
4,TRUE,key_pressed,16777219,1464639758.90193,0,41.7409680789
4,TRUE,key_pressed,0,1464639758.90287,0,41.5620079543
4,TRUE,key_pressed,16777219,1464639759.26507,0,43.1136545255
4,TRUE,key_pressed,16777219,1464639759.2667,0,42.9351980594
4,TRUE,key_pressed,16777219,1464639759.26825,0,42.7568026367
4,TRUE,key_pressed,16777219,1464639759.26948,0,42.5786124261
4,TRUE,key_pressed,16777219,1464639759.27079,0,42.4003834273
4,TRUE,key_pressed,16777219,1464639759.27214,0,42.2221312443
4,TRUE,key_pressed,16777219,1464639759.27331,0,42.0439971873
4,TRUE,key_pressed,16777219,1464639759.27448,0,41.8658752196
4,TRUE,key_pressed,16777219,1464639759.2761,0,41.6874764042
4,TRUE,key_pressed,16777219,1464639759.27754,0,41.5091988036
4,TRUE,key_pressed,0,1464639759.27851,0,41.3312179424
4,TRUE,key_pressed,0,1464639760.24055,0,43.2002841397
4,TRUE,word finished,Funktionalität,1464639759.27866,0.9630734921,43.3744358816
4,TRUE,key_pressed,69,1464639760.28113,0,43.3495398551
4,TRUE,key_pressed,73,1464639760.36176,0,43.4732786013
4,TRUE,key_pressed,78,1464639760.5521,0,43.5273323169
4,TRUE,key_pressed,69,1464639760.64828,0,43.640546114
4,TRUE,key_pressed,83,1464639760.77001,0,43.7372655725
4,TRUE,key_pressed,0,1464639762.69774,0,42.719734873
4,TRUE,word finished,eines,1464639760.28137,2.4173409939,42.8880031363
4,TRUE,key_pressed,16777248,1464639763.56252,0,42.372981741
4,TRUE,key_pressed,77,1464639763.68238,0,42.3024902833
